Date,Open,High,Low,Close,Volume,SMA 10,EMA 10,Upper band,Lower band,SMA 50,SMA 100,SMA 20,SMA 200,EMA 20,EMA 50,EMA 100,EMA 200,MACD,MACD Signal Line,MACD Histogram,Stochastic %K,Stochastic %D,Williams %R,CCI,Aroon Up,Aroon Down,SMA 5,EMA 5,SMA 5 Crossover Signal,Bollinger Signal,Stochastic,Stochastic Signal,Williams %R Signal,CCI Signal,Aroon Signal,MACD Signal,RSI,RSI Signal,White Marubozu,Black Marubozu,Bullish Engulfing,Bearish Engulfing,Bullish Harami,Bearish Harami,Tweezer Bottom,Tweezer Top,Piercing Line,Dark Cloud Cover,Morning Star,Evening Star,Three White Soldiers,Three Black Crows,Three Inside Up,Three Inside Down,Three Outside Up,Three Outside Down,Upside Tasuki Gap,Downside Tasuki Gap,Crossover SMA 5/20,Crossover SMA 20/100,Crossover SMA 10/50,Crossover SMA 50/200,Crossover SMA 5/20 Signal,Crossover SMA 10/50 Signal,Crossover SMA 20/100 Signal,Crossover SMA 50/200 Signal
2011-10-25,96.3602,97.6602,92.9563,93.9243,1819429.08,92.86962,92.12204304719543,100.25096149079944,77.01059850920052,96.84485,105.918545,88.63077999999999,106.7046725,91.89312867910236,96.42415154532443,101.12734069595466,100.27900329921712,-0.4604360220311605,-1.5891453715181527,1.1287093494869922,67.40393676054865,72.32769059032891,-19.610508910527287,144.08524783870405,4.0,40.0,92.16854,93.12279795820136,0,0,0,0,0,0,0,0,51.42024196832081,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-26,94.0466,96.6893,93.6641,94.3728,2026121.24,92.72913,92.531271584069,100.96754528192557,77.06585471807445,96.619686,105.737903,89.0167,106.64678150000002,92.12928785252116,96.34370638668426,100.99358741484664,100.22023510718512,-0.2106179676029143,-1.2828059484258776,1.0721879808229633,71.3171395665375,78.71289689821486,-23.975145313856075,136.67933416571515,0.0,36.0,92.51708,93.53946530546756,0,0,0,0,-1,0,0,0,51.93075506042622,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-27,99.068,102.223,98.2233,101.65,2143175.59,93.72704,94.18922220514736,102.80787944581432,76.83489055418566,96.65851200000002,105.608673,89.82138499999999,106.6198865,93.03602234275724,96.55179633230448,101.00658568385956,100.23446162353154,0.6373320482085916,-0.8561086158404398,1.4934406640490314,96.42411382925616,78.38173005211404,-3.5758861707438423,250.3405086374456,100.0,32.0,95.60728,96.24297687031172,0,0,0,0,0,0,1,0,59.38820387043886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-28,101.961,103.058,99.7087,101.961,1430706.05,94.53071,95.60227271330236,104.51633845611632,76.89564154388368,96.730742,105.495663,90.70599,106.6079415,93.8860202148756,96.76392196633176,101.0254849772485,100.25164110986456,1.3093406238558174,-0.3748976736857158,1.684238297541533,93.49308974435016,87.0781143800479,-6.506910255649848,250.9190839405724,100.0,28.0,97.6653,98.14898458020782,0,0,0,0,0,0,0,0,59.676120039665854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-31,100.67,101.505,98.8058,99.3883,919429.5,95.10983,96.29064131088376,105.20858938023396,78.16562061976605,96.688408,105.344986,91.687105,106.579298,94.41004686107792,96.86683875196582,100.99306547274853,100.24305065105996,1.57860054584269,0.0592130417650411,1.5193875040776488,78.2329912806216,89.38339828474257,-21.7670087193784,190.9276405858876,96.0,24.0,98.25928,98.56208972013854,0,0,0,0,-1,0,0,0,56.131006656462,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-02,95.6631,101.194,95.4534,98.4175,2181410.22,95.66323,96.67734289072308,104.63478557218733,81.02263442781268,96.611118,105.210711,92.82871,106.5139605,94.79170906478478,96.92764899698676,100.94206417625844,100.22488596796484,1.6783620172961378,0.419023925216396,1.2593380920797417,72.47464262411768,81.40024121636309,-27.52535737588232,131.36153433754066,92.0,20.0,99.15792000000002,98.51389314675905,1,0,0,0,0,0,0,0,54.80789059030276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-03,97.1359,102.845,96.6893,100.864,1353932.94,96.48662,97.43855327422796,104.03477744989868,83.89962255010134,96.634224,105.115081,93.9672,106.4786705,95.37002248718623,97.08201570298728,100.940518350986,100.23124531156718,1.9531418412693569,0.7599390176726097,1.1932028235967471,86.98617948870039,79.2312711311465,-13.013820511299611,146.3069395544737,88.0,16.0,100.45616,99.29726209783936,-1,0,-1,-1,0,0,0,0,57.52512647970897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-04,103.573,105.233,102.019,104.854,3288981.58,98.35212,98.78681631527742,104.48194790236414,85.61377209763586,96.675384,105.051781,95.04786,106.4826505,96.27325844078754,97.38679940090935,101.01801303710508,100.27724287065608,2.4975475796940287,1.1460742536773698,1.351473326016659,97.902136610207,85.78765290767497,-1.9911736891877945,208.897665225668,100.0,12.0,101.09696,101.14950806522626,0,-1,0,0,0,0,0,0,61.58217212883984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2011-11-07,103.573,106.272,102.602,104.408,1074612.39,99.62583,99.8088497124997,105.58931700124188,86.16623299875812,96.683164,104.980331,95.877775,106.4844005,97.04799573214112,97.6621406008737,101.08514149181588,100.31834493164456,2.844275742845113,1.523452362381313,1.3208233804638,86.19872649192948,90.3623475302789,-9.286105714143394,198.5554350790084,100.0,8.0,101.58636,102.2356720434842,0,0,0,0,0,0,0,0,60.88214576406712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-08,104.272,106.718,104.272,106.272,1204622.08,100.61119,100.98396794659064,106.9427445621758,86.2412654378242,96.692104,104.929941,96.592005,106.4999355,97.92647232908006,97.99978214593747,101.18785156128486,100.37758528058345,3.2418066921556488,1.9053088801089435,1.3364978120467057,96.75912132948692,93.61999481054109,-2.1735952044446503,210.7789149944647,100.0,4.0,102.9631,103.58111469565614,0,0,0,0,0,0,0,0,62.78611587887686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-09,107.485,108.718,101.379,103.058,3092168.15,101.52456,101.36106468357416,107.7703707631557,86.62380923684431,96.567244,104.854601,97.19709,106.5187205,98.41518925012004,98.19814363041051,101.22488420363564,100.40425607381148,3.2176022083925204,2.196929619727516,1.0206725886650043,62.4017696410897,81.78653915416864,-25.13433100936984,164.5983824354673,100.0,0.0,103.8912,103.40674313043743,1,0,0,0,-1,0,0,0,57.58189518053874,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-10,101.65,104.534,99.2524,101.0,2466658.42,102.18728,101.29541655928794,108.09941565555395,86.81699434444603,96.338304,104.773531,97.458205,106.5272155,98.66136170248956,98.30802035078656,101.2204310510884,100.41018387407205,2.9730397566722644,2.369398539048571,0.6036412176236934,41.81505661685989,66.99198252914545,-35.81272330750315,93.15219662957186,96.0,0.0,103.9184,102.60449542029164,0,0,-1,-1,0,-1,0,0,54.46858519544269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-14,106.01,106.01,104.087,105.175,1487577.5,102.53978,102.00079536669011,109.0559227464036,87.21089725359639,96.273844,104.728291,98.13341,106.53610050000002,99.28170820701438,98.57731367036357,101.29873934710643,100.45759497980268,3.121478386673701,2.5365273940763777,0.5849509925973231,73.28980896521564,59.168878407721685,-22.21038114343033,157.83523034842477,92.0,0.0,103.9826,103.46133028019445,-1,0,0,0,0,0,0,0,59.27868409998201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-15,104.854,112.049,102.019,109.932,2803649.7,103.33688,103.44283257274648,110.52013933427318,87.34745066572683,96.350924,104.721691,98.933795,106.5788655,100.29602171110824,99.02259548721206,101.4696950035994,100.5518676665708,3.622553250948215,2.777866473381231,0.844686777566984,87.24360673913564,67.449490773737,-11.088007458347974,207.31704992505925,100.0,0.0,105.0874,105.6182201867963,0,0,0,0,0,0,0,0,63.951621377955625,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-16,108.718,110.583,107.932,109.932,1254386.53,104.39125,104.62268119588347,112.0658716913638,87.43520830863619,96.452484,104.69965100000002,99.75054,106.6284755,101.21373392909794,99.45041527202729,101.63726539956774,100.64520231665468,3.9615524638395385,3.040907804594189,0.9206446592453496,87.24360673913564,82.59234081449559,-11.514884497604037,223.5255093700751,96.0,32.0,105.8194,107.05614679119752,0,0,0,0,0,0,0,0,63.95162137795562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-17,108.262,109.563,106.466,107.417,1600638.54,105.2912,105.13073916026828,112.79389223890654,88.16053776109347,96.466464,104.650031,100.477215,106.6456105,101.80452117394576,99.76283035939876,101.7517155896753,100.71258338813077,3.945826826783645,3.2420009206362903,0.7038259061473542,69.84316099923824,81.44345815916978,-27.911012557545394,168.35953383643175,92.0,28.0,106.6912,107.1764311941317,0,0,0,0,-1,0,0,0,59.74761897536408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-18,106.146,107.417,90.8388,92.567,5090307.38,104.4615,102.8464229493104,112.3824756391236,88.5656443608764,96.104804,104.451911,100.47406,106.5912105,100.9247572526176,99.48064093353996,101.5698400334441,100.63153280715436,2.550450351781862,3.088323016446417,-0.5378726646645555,8.147966544398386,55.07824476092403,-91.8520334556016,-80.6990092118895,88.0,24.0,105.0046,102.3066207960878,1,0,-1,-1,0,-1,0,-1,42.13489698643786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-21,86.135,87.6184,82.6602,83.5612,7969456.08,102.33222,99.3400187767085,112.92864303684162,87.75569696315837,95.539708,104.135773,100.34217,106.4937715,99.27108513332068,98.85634913222468,101.21323330010856,100.46167874937174,0.63617293060382,2.5434007751480623,-1.9072278445442423,3.06579377177699,27.01897377180448,-96.934206228223,-354.63029857633865,84.0,100.0,100.68184,96.05814719739186,0,1,0,0,0,0,-1,0,35.332515776228334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-22,85.8777,87.4883,83.6262,84.4631,3293601.13,100.33773,96.63512445367058,113.57607631802873,86.38748368197128,95.07285,103.809044,99.98178,106.393222,97.86080083490918,98.29190798978448,100.88154749218565,100.30248891106956,-0.7635644822331784,1.80851960684112,-2.5720840890742984,6.1346499346689685,5.782803416948053,-93.86535006533104,-336.0233168277628,80.0,96.0,95.58806,92.19313146492792,0,0,0,0,0,0,0,0,36.43921362054416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0
2011-11-23,83.3049,83.5612,79.1233,80.4097,2690234.34,97.7515,93.68504728027592,115.13352675312343,83.22916324687655,94.685704,103.443531,99.181345,106.2714355,96.19879123158452,97.59064493136157,100.47616437352848,100.10455071294946,-2.1942629474637982,0.919012372551138,-3.113275320014936,3.906978439334624,4.369140715260133,-96.09302156066538,-413.6008654689808,76.0,100.0,89.6836,88.26532097661863,0,0,0,0,0,0,0,0,33.65182525558512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-24,81.2476,82.2107,78.8019,81.0534,1856709.93,95.55104,91.38838413840756,116.4804543879464,80.59514561205361,94.276672,103.086295,98.5378,106.1555375,94.75637301905266,96.94212552228856,100.09155517801308,99.9149870242634,-3.208900703442936,0.0016983556635657,-3.2105990591065017,6.772019213705835,5.60454919590308,-93.22798078629415,-405.39565656816313,72.0,100.0,84.41087999999999,85.86134731774575,0,0,0,0,0,0,0,0,34.50858994105225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-25,80.9243,83.6903,80.3456,82.9825,1662336.57,93.74929,89.86004156778802,117.3013041319769,78.63526586802308,93.922922,102.73884,97.968285,106.041565,93.63505177914288,96.39468922729684,99.75276200617122,99.74650456631052,-3.775127173382757,-0.8375962063467285,-2.937530967036028,12.57432979116975,7.751109148070008,-87.42567020883025,-354.1830168015455,68.0,96.0,82.49398,84.90173154516384,-1,0,0,0,0,0,0,0,37.12882393672708,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0
2011-11-28,84.5913,84.9136,83.3049,83.8194,1415828.73,91.61373,88.76174310091747,117.35511018476626,76.79839981523375,93.46359,102.406254,97.076755,105.944252,92.70022780017688,95.90154063014796,99.43724988723712,99.58802591390943,-4.0871805198315485,-1.5597260537878,-2.527454466043749,15.09154181868493,11.479296941186776,-84.90845818131507,-297.84273936787133,64.0,92.0,82.54562000000001,84.54095436344257,0,0,0,0,0,0,0,0,38.2824574691882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-29,83.7544,84.0126,81.2476,81.6971,1644505.21,88.79024000000001,87.47726253711429,117.28738346610471,74.83973653389529,92.96821199999998,101.994485,96.06356,105.8241925,91.65231086682672,95.34450374269116,99.08595979046017,99.41000675058696,-4.465284625819962,-2.205405736461614,-2.2598788893583475,9.10981684082679,12.258562816893765,-91.291872073053,-314.2606468174432,60.0,88.0,81.99242000000001,83.59300290896172,1,0,0,0,0,0,0,0,36.45562498918218,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-30,81.632,85.299,79.3816,85.234,4099083.79,86.32044,87.06939662127533,117.27421510971924,73.43747489028075,92.635032,101.625175,95.355845,105.72414750000002,91.04104316522417,94.94801339984056,98.81166355698568,99.26895195704878,-4.381472596762052,-2.688976149861712,-1.69249644690034,20.909850427975567,15.037069695829034,-80.65365099512441,-273.46809208778967,56.0,84.0,82.95728,84.14000193930782,-1,0,0,0,0,0,0,0,41.46852534615344,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-01,85.1689,86.2631,83.3689,85.234,1739012.86,84.10213999999999,86.73568814467981,117.05915834244766,72.33418165755234,92.291552,101.286255,94.69667,105.6300275,90.48799143520282,94.56707169788602,98.54279893209488,99.12930069379456,-4.260829079579537,-3.038276800910117,-1.2225522786694194,22.477992388633943,17.49921988581204,-80.65365099512441,-221.3300688703252,52.0,80.0,83.79339999999999,84.50466795953855,0,0,0,0,0,0,0,0,41.46852534615344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-02,86.0718,86.9049,83.434,83.4981,1814258.48,83.19525,86.14703575473803,116.48773287606971,71.16901712393027,91.890054,100.927356,93.828375,105.539168,89.82228748899303,94.1329943764003,98.24488410175636,98.97376635853291,-4.26918625764965,-3.311812235741125,-0.9573740219085254,53.26603527476884,32.21795936379272,-85.87485825831429,-211.60052937314504,48.0,76.0,83.89652,84.16914530635904,1,0,1,1,0,0,0,0,39.68645220377002,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-05,84.2689,85.9417,83.4981,85.4282,1070369.82,83.38195,86.01633834478565,115.34868798550453,70.36548201449547,91.803822,100.55872800000002,92.857085,105.4743185,89.40380296623178,93.79162989105129,97.9910883769691,98.83898460372166,-4.047667596451689,-3.475335649232362,-0.5723319472193267,76.28361576717634,50.67588114352632,-79.15018674621079,-182.4440789194948,44.0,72.0,84.21828,84.58883020423937,-1,0,0,0,1,0,0,0,42.63813695980199,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-06,84.6563,86.0068,76.5505,78.6097,4343414.21,82.79661,84.6696768275519,114.07377762568672,69.06056237431329,91.639084,100.135405,91.56717,105.3723185,88.37579315992399,93.1962600914022,97.60729850811823,98.63769818975427,-4.437292118652579,-3.689103753547968,-0.7481883651046122,19.887197713049567,49.812282918331526,-93.76236274138584,-258.05394725472405,40.0,100.0,83.6008,82.59578680282625,1,0,0,0,0,0,0,0,35.945550980106674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-07,81.3748,81.632,76.6786,78.8019,3516653.81,82.63583,83.60280831345155,112.40095824612186,67.98637175387813,91.542598,99.694684,90.193665,105.265408,87.46399381135979,92.63177538193548,97.2349143792446,98.44032706348808,-4.662866211132084,-3.9054954107888817,-0.7573708003432018,21.7434134281079,39.30474230277788,-92.70600813179335,-258.4061479489579,36.0,96.0,82.31438,81.33115786855083,0,0,0,0,0,0,0,0,36.24931046480248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-08,79.1233,80.7311,77.8359,79.4447,3685105.16,82.47496,82.8467886200967,110.75251640641967,67.27348359358032,91.362424,99.286901,89.013,105.173554,86.70025154361123,92.11463517087918,96.88263290638828,98.251315848926,-4.718917228281299,-4.086255814676086,-0.6326614136052129,27.951402302402823,23.1940044811867,-73.85050461243777,-223.5316134331436,32.0,92.0,81.15652,80.70233857903389,0,0,0,0,1,0,0,0,37.31988643306197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-09,77.6437,80.667,77.1942,80.4097,2069214.38,82.21768,82.40368159826093,109.33779858481228,66.62917141518771,91.23753,98.884788,87.983485,105.088078,86.10115139660064,91.6556181053545,96.55643621517264,98.07378733301633,-4.614931892392463,-4.203739387501948,-0.411192504890514,37.27111179788304,28.98864250946453,-64.71685348059022,-196.68141282047063,28.0,88.0,80.53884000000001,80.60479238602261,0,0,0,0,0,0,0,0,38.97666575578845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-12,79.766,80.2816,78.1583,79.4447,1276760.19,81.78021,81.86568494403167,106.83118614980128,66.56275385019872,91.115298,98.474385,86.69697,104.9992335,85.46720364454343,91.1767585718112,96.21758995348604,97.88842327995148,-4.562379943088317,-4.283437288743364,-0.2789426543449531,27.951402302402823,31.057972134229505,-72.04859769759717,-170.59444478080994,24.0,84.0,79.34214,80.21809492401508,-1,0,0,0,0,0,0,0,37.89788172129212,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-13,79.832,81.0534,78.4796,79.3165,838832.0,81.54215,81.40219677238954,102.89173495930298,67.440655040697,91.01625,98.05308,85.16619499999999,104.89601,84.8814223450631,90.71165039252448,95.88291490490218,97.70362802343456,-4.474968444353223,-4.325999767767777,-0.1489686765854463,26.71328131036087,30.645265136882188,-73.28671868963913,-131.48032015382017,20.0,80.0,79.4835,79.91756328267672,1,0,0,0,0,0,0,0,37.74840490964239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-14,79.3165,80.4097,77.5136,77.5136,1159418.47,80.77011,80.69517917740961,97.43606847594938,69.65448152405062,90.971202,97.612486,83.545275,104.761828,84.17972497886662,90.19407978889606,95.51916609490412,97.50273222220636,-4.512156157578133,-4.367367854392301,-0.1447883031858321,9.301359808390613,21.32201447371804,-90.6986401916094,-122.208847524463,16.0,76.0,79.22583999999999,79.11624218845115,0,0,0,0,0,0,0,0,35.620615670413216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-15,77.967,78.9311,67.5447,69.732,6633805.64,79.21991,78.70187387242605,91.0860924621782,72.23595753782178,90.854134,97.11854599999998,81.661025,104.589953,82.8037511713555,89.39164528737072,95.00852914252977,97.22640652845304,-5.181262652910391,-4.548233365174099,-0.6330292877362922,11.29792047602811,15.77085386492647,-88.70207952397189,-226.06921849889304,12.0,100.0,77.2833,75.98816145896744,0,1,0,0,0,0,0,0,28.225383645372705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-16,70.1816,70.7612,65.8718,67.6738,4048280.07,77.63748000000001,76.69676953198496,89.09568783166822,71.73704216833178,90.645726,96.592374,80.416365,104.399777,81.36280344075021,88.53996508002285,94.46724737733116,96.93235074210028,-5.814243769154302,-4.829569010503033,-0.984674758651269,8.949590265706513,9.84962351670835,-91.4325515497002,-282.8047995506775,8.0,100.0,74.73612,73.21670763931164,0,0,0,0,0,0,0,0,26.64943608970907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-19,67.4155,68.8961,66.066,67.2864,1143004.39,75.82329999999999,74.98579325344224,89.90124934463947,69.30400065536054,90.326638,96.071358,79.602625,104.189414,80.0221935892502,87.7064919396298,93.92901277579983,96.63736615760178,-6.261377399993791,-5.147748652612092,-1.113628747381699,7.025577352868175,9.091029364867538,-93.27441033418752,-278.90070821883694,4.0,96.0,72.30446,71.23993842620776,0,0,0,0,0,0,0,0,26.35120079181773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-20,68.0583,69.6019,66.3214,68.5748,845541.42,74.81980999999999,73.82015811645273,90.01489276482715,67.60152723517285,89.94193999999999,95.529046,78.80821,103.991173,78.93196562836923,86.95622951062471,93.42694915647706,96.3581366435958,-6.409426636537063,-5.428121537928752,-0.9813050986083108,17.150797578710936,11.041988399095146,-87.14882732455034,-242.92362263022903,0.0,92.0,70.15612,70.35155895080518,0,0,0,0,0,0,0,0,29.189413840314728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-21,69.7961,71.9194,68.7019,71.9194,1856492.6,74.13156000000001,73.47456573164314,90.11089651959207,66.65649348040793,89.54057999999999,95.02018,78.383695,103.8115,78.26410223519122,86.36654992197276,93.00105709397256,96.1149651347043,-6.140982118025022,-5.586535000172368,-0.5544471178526535,39.83506349791854,21.337146143165825,-71.24722461263437,-171.24563222068545,0.0,88.0,69.03728,70.87417263387013,-1,0,1,1,1,0,0,0,36.07624954054099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-22,72.3689,73.7194,71.9825,73.335,1044645.57,73.52059,73.44919014407165,89.9198606889034,66.07568931109661,89.188154,94.54673,77.997775,103.65405,77.79466392707778,85.85550874856207,92.6116302208246,95.88829881495602,-5.7287147689385165,-5.618130504342624,-0.1105842645958921,49.15950887916952,35.381789985266266,-62.93419418922276,-113.96738872763083,0.0,84.0,69.75788,71.6944484225801,0,0,0,0,0,0,0,0,38.78973108486384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-23,73.7194,74.234,73.1398,73.9767,420984.69,72.87728999999999,73.54510102696771,89.4406988915094,65.65427110849059,88.75213400000001,94.095817,77.547485,103.5012635,77.43104831497513,85.38967311136355,92.24262170160034,95.67027295610072,-5.280552516193268,-5.543113173642768,0.2625606574494998,53.38633609105759,47.46030282271516,-59.74720635708965,-87.02716254675599,0.0,80.0,71.01846,72.45519894838674,0,0,0,0,0,1,0,1,40.03240568098656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-27,74.299,74.299,72.1767,72.4971,590746.2,72.18253,73.35455538570085,88.65390714856652,65.30883285143348,88.368658,93.669328,76.98137,103.361324,76.96114847545368,84.88408200895714,91.85162127186568,95.43969412071664,-5.000897545925213,-5.422620811927756,0.4217232660025436,43.6403277651895,48.72872424513881,-57.96182789558505,-92.45300054642024,0.0,76.0,72.0606,72.46916596559117,0,0,0,0,0,0,0,0,38.11116268301988,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-28,72.3689,72.3689,68.3806,68.8311,1157246.2,71.13399,72.53210895193706,88.16785834285592,64.50828165714405,87.86679399999998,93.282789,76.33806999999999,103.1985845,76.1868581444581,84.25455330272354,91.39576936549211,95.17493199016226,-5.0506642669250965,-5.339963801927166,0.289299535002069,20.355759772732043,39.12747454299298,-80.50732465616264,-148.8003556973948,0.0,72.0,72.11186000000001,71.25647731039412,1,0,0,0,0,0,0,0,33.78478358895744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-29,69.667,71.4689,68.3165,71.3398,502565.84,70.51660999999999,72.31532550613032,87.31550831651846,63.97121168348154,87.42164799999999,92.918807,75.64336,103.0424685,75.72523355927162,83.74809238889124,90.99862145726456,94.93776649772283,-4.799054510425975,-5.219761737149123,0.420707226723148,41.87054436302099,35.28887730031411,-63.98271591927068,-122.70589800979656,28.0,68.0,71.99593999999999,71.28425154026274,0,0,0,0,1,0,0,0,38.89663751892628,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-30,71.3398,71.8505,69.668,71.1485,516600.62,70.65826,72.10317541410663,85.97547054914928,63.90269945085073,86.986948,92.559222,74.939085,102.896951,75.28935417267432,83.25399072658178,90.6055497452395,94.70105737834253,-4.561150152728885,-5.07340360727796,0.5122534545490751,62.61510347446361,41.61380253673882,-65.24279390841542,-95.35557615613536,24.0,64.0,71.55864,71.23900102684183,0,0,0,0,0,1,0,0,38.65159638579785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-02,71.1476,76.5505,70.5039,75.8417,1270649.2,71.47505,72.78290715699633,84.65134891408907,64.46118108591095,86.65118000000001,92.236859,74.55626500000001,102.7704295,75.34195853718153,82.96331265887268,90.31319628493772,94.5134020810456,-3.89848590126023,-4.812310783718465,0.9138248824582352,93.23954408889315,65.90839730879253,-34.329056225957686,-7.156396051970572,20.0,60.0,71.93164,72.77323401789457,-1,0,0,0,0,0,0,0,47.40557392683314,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-03,76.099,76.2282,72.7553,74.8136,2091403.67,72.22776999999999,73.15212403754245,82.87304023907758,65.17802976092243,86.423472,91.958975,74.025535,102.6218275,75.29163867649757,82.64371608401493,90.0062735862261,94.31738414989093,-3.431028965498953,-4.505359268558574,1.0743303030596207,83.02001153571668,79.62488636635776,-38.49317989530815,11.227281843366471,16.0,56.0,72.39493999999999,73.45335601192971,0,0,0,0,0,0,0,0,45.86172937437352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
